date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-03-18,BA,14,15,27,21,0,12,12,0,1771,1580,1179,1124
2020-03-18,CE,25,19,13,9,0,12,12,2,999,1067,1421,1492
2020-03-18,DF,7,12,4,6,0,12,12,0,332,382,603,665
2020-03-18,ES,13,9,10,3,0,12,12,0,524,512,938,938
2020-03-18,GO,17,26,10,23,0,12,12,0,979,1081,1220,1303
2020-03-18,MA,7,2,6,7,0,12,12,0,423,450,415,391
2020-03-18,MG,45,57,44,53,0,12,12,0,3375,3471,3968,4074
2020-03-18,MS,8,7,9,6,0,12,12,0,423,471,627,647
2020-03-18,MT,4,4,1,0,0,12,12,0,168,130,161,186
2020-03-18,PA,8,5,11,8,0,12,12,0,407,477,422,409
2020-03-18,PB,13,8,9,3,0,12,12,0,814,752,887,857
2020-03-18,PE,20,25,27,20,0,12,12,0,1495,1596,1525,1696
2020-03-18,PI,1,3,9,7,0,12,12,0,642,466,448,379
2020-03-18,PR,22,47,19,19,0,12,12,0,1455,1411,2093,2248
2020-03-18,RJ,56,53,35,34,0,12,12,0,2740,2829,4300,4578
2020-03-18,RN,10,6,5,2,0,12,12,0,343,353,617,599
2020-03-18,RO,1,5,4,3,0,12,12,0,168,186,190,219
2020-03-18,RR,0,3,0,1,0,12,12,0,33,49,66,82
2020-03-18,RS,38,41,25,35,0,12,12,0,2159,2201,2546,2614
2020-03-18,SC,20,21,15,16,0,12,12,0,1072,967,1262,1259
2020-03-18,SE,6,5,6,2,0,12,12,0,317,324,333,375
2020-03-18,SP,174,238,147,145,7,12,12,14,9116,9069,13779,13906
2020-03-18,TO,3,5,1,2,0,12,12,0,89,156,102,189
2020-03-19,AC,4,3,1,1,0,12,12,0,92,82,180,174
2020-03-19,AL,4,8,5,4,0,12,12,0,425,457,453,437
2020-03-19,AM,8,7,4,3,0,12,12,0,174,174,337,334
2020-03-19,AP,0,1,2,1,0,12,12,0,57,63,86,55
2020-03-19,BA,24,15,29,24,1,12,12,1,1800,1604,1203,1139
2020-03-19,CE,13,20,10,10,0,12,12,2,1009,1077,1434,1512
2020-03-19,DF,16,6,7,3,0,12,12,0,339,385,619,671
2020-03-19,ES,16,16,7,10,0,12,12,0,531,522,954,954
2020-03-19,GO,22,18,11,14,0,12,12,0,990,1095,1242,1321
2020-03-19,MA,6,7,11,7,0,12,12,0,434,457,421,398
2020-03-19,MG,66,66,50,63,0,12,12,0,3425,3534,4034,4140
2020-03-19,MS,5,9,4,4,0,12,12,0,427,475,632,656
2020-03-19,MT,3,2,2,2,0,12,12,0,170,132,164,188
2020-03-19,PA,5,2,8,1,0,12,12,0,415,478,427,411
2020-03-19,PB,16,13,5,11,0,12,12,0,819,763,903,870
2020-03-19,PE,19,21,33,24,0,12,12,0,1528,1620,1544,1717
2020-03-19,PI,3,2,7,2,0,12,12,0,649,468,451,381
2020-03-19,PR,29,36,22,23,1,12,12,1,1477,1434,2122,2284
2020-03-19,RJ,64,67,44,48,1,12,12,1,2784,2877,4364,4645
2020-03-19,RN,11,7,4,3,0,12,12,0,347,356,628,606
2020-03-19,RO,1,4,0,2,0,12,12,0,168,188,191,223
2020-03-19,RR,0,1,0,0,0,12,12,0,33,49,66,83
2020-03-19,RS,40,53,37,23,0,12,12,0,2196,2224,2586,2667
2020-03-19,SC,17,31,10,12,0,12,12,0,1082,979,1279,1290
2020-03-19,SE,4,4,2,6,0,12,12,0,319,330,337,379
2020-03-19,SP,199,215,120,135,6,12,12,20,9236,9204,13978,14121
2020-03-19,TO,1,4,2,5,0,12,12,0,91,161,103,193
2020-03-20,AC,3,4,1,1,0,12,12,0,93,83,183,178
2020-03-20,AL,7,7,8,2,0,12,12,0,433,459,460,444
2020-03-20,AM,3,4,2,2,0,12,12,0,176,176,340,338
2020-03-20,AP,1,0,4,0,0,12,12,0,61,63,87,55
2020-03-20,BA,15,18,25,14,0,12,12,1,1825,1618,1218,1157
2020-03-20,CE,24,16,19,13,0,12,12,2,1028,1090,1458,1528
2020-03-20,DF,12,10,5,6,0,12,12,0,344,391,631,681
2020-03-20,ES,11,13,8,7,0,12,12,0,539,529,965,967
2020-03-20,GO,19,15,14,10,0,12,12,0,1004,1105,1261,1336
2020-03-20,MA,10,7,5,3,0,12,12,0,439,460,431,405
2020-03-20,MG,53,72,40,53,0,12,12,0,3465,3587,4087,4212
2020-03-20,MS,4,18,4,11,0,12,12,0,431,486,636,674
2020-03-20,MT,1,1,0,0,0,12,12,0,170,132,165,189
2020-03-20,PA,8,0,14,4,0,12,12,0,429,482,435,411
2020-03-20,PB,8,12,12,10,0,12,12,0,831,773,911,882
2020-03-20,PE,21,20,22,14,1,12,12,1,1550,1634,1565,1737
2020-03-20,PI,5,4,12,3,0,12,12,0,661,471,456,385
2020-03-20,PR,25,31,20,20,0,12,12,1,1497,1454,2147,2315
2020-03-20,RJ,47,69,26,57,1,12,12,2,2810,2934,4411,4714
2020-03-20,RN,10,13,3,5,0,12,12,0,350,361,638,619
2020-03-20,RO,2,6,2,4,0,12,12,0,170,192,193,229
2020-03-20,RR,2,4,0,0,0,12,12,0,33,49,68,87
2020-03-20,RS,31,51,34,30,0,12,12,0,2230,2254,2617,2718
2020-03-20,SC,15,20,15,17,0,12,12,0,1097,996,1294,1310
2020-03-20,SE,4,8,1,2,0,12,12,0,320,332,341,387
2020-03-20,SP,182,214,123,113,8,12,12,28,9359,9317,14160,14335
2020-03-20,TO,0,1,1,1,0,12,12,0,92,162,103,194
2020-03-21,AC,4,4,4,2,0,12,12,0,97,85,187,182
2020-03-21,AL,7,8,5,4,0,12,12,0,438,463,467,452
2020-03-21,AM,7,7,3,5,0,12,12,0,179,181,347,345
2020-03-21,AP,0,0,1,0,0,12,12,0,62,63,87,55
2020-03-21,BA,15,11,28,16,0,12,12,1,1853,1634,1233,1168
2020-03-21,CE,27,26,19,15,1,12,12,3,1047,1105,1485,1554
2020-03-21,DF,5,11,3,8,0,12,12,0,347,399,636,692
2020-03-21,ES,18,14,5,7,0,12,12,0,544,536,983,981
2020-03-21,GO,15,19,14,9,0,12,12,0,1018,1114,1276,1355
2020-03-21,MA,8,4,5,7,0,12,12,0,444,467,439,409
2020-03-21,MG,37,70,29,65,0,12,12,0,3494,3652,4124,4282
2020-03-21,MS,4,8,6,9,0,12,12,0,437,495,640,682
2020-03-21,MT,2,2,2,1,0,12,12,0,172,133,167,191
2020-03-21,PA,7,4,4,4,0,12,12,0,433,486,442,415
2020-03-21,PB,11,13,12,9,0,12,12,0,843,782,922,895
2020-03-21,PE,30,17,18,21,0,12,12,1,1568,1655,1595,1754
2020-03-21,PI,7,8,10,6,0,12,12,0,671,477,463,393
2020-03-21,PR,21,31,22,18,0,12,12,1,1519,1472,2168,2346
2020-03-21,RJ,68,72,46,46,1,12,12,3,2856,2980,4479,4786
2020-03-21,RN,4,3,5,5,0,12,12,0,355,366,642,622
2020-03-21,RO,3,7,2,6,0,12,12,0,172,198,196,236
2020-03-21,RR,0,1,0,0,0,12,12,0,33,49,68,88
2020-03-21,RS,26,35,18,35,0,12,12,0,2248,2289,2643,2753
2020-03-21,SC,20,18,11,9,0,12,12,0,1108,1005,1314,1328
2020-03-21,SE,3,8,6,6,0,12,12,0,326,338,344,395
2020-03-21,SP,197,194,113,122,16,12,12,44,9472,9439,14357,14529
2020-03-21,TO,0,1,0,1,0,12,12,0,92,163,103,195
2020-03-22,AC,1,1,1,2,0,12,13,0,98,87,188,183
2020-03-22,AL,6,6,3,4,0,12,13,0,441,467,473,458
2020-03-22,AM,5,3,0,1,0,12,13,0,179,182,352,348
2020-03-22,AP,4,0,2,1,0,12,13,0,64,64,91,55
2020-03-22,BA,15,13,17,12,0,12,13,1,1870,1646,1248,1181
2020-03-22,CE,19,12,20,18,1,12,13,4,1067,1123,1504,1566
2020-03-22,DF,7,10,3,6,0,12,13,0,350,405,643,702
2020-03-22,ES,9,13,2,6,0,12,13,0,546,542,992,994
2020-03-22,GO,14,25,14,20,0,12,13,0,1032,1134,1290,1380
2020-03-22,MA,7,10,5,9,0,12,13,0,449,476,446,419
2020-03-22,MG,53,71,40,44,2,12,13,2,3534,3696,4177,4353
2020-03-22,MS,7,7,4,9,0,12,13,0,441,504,647,689
2020-03-22,MT,2,0,5,0,0,12,13,0,177,133,169,191
2020-03-22,PA,4,7,4,5,0,12,13,0,437,491,446,422
2020-03-22,PB,10,9,13,10,0,12,13,0,856,792,932,904
2020-03-22,PE,21,17,28,17,0,12,13,1,1596,1672,1616,1771
2020-03-22,PI,7,3,8,7,0,12,13,0,679,484,470,396
2020-03-22,PR,42,34,24,20,1,12,13,2,1543,1492,2210,2380
2020-03-22,RJ,48,67,35,34,1,12,13,4,2891,3014,4527,4853
2020-03-22,RN,7,5,5,7,0,12,13,0,360,373,649,627
2020-03-22,RO,3,5,5,2,0,12,13,0,177,200,199,241
2020-03-22,RR,0,3,0,1,0,12,13,0,33,50,68,91
2020-03-22,RS,28,29,21,28,0,12,13,0,2269,2317,2671,2782
2020-03-22,SC,15,19,14,7,0,12,13,0,1122,1012,1329,1347
2020-03-22,SE,4,4,4,7,0,12,13,0,330,345,348,399
2020-03-22,SP,200,210,123,124,24,12,13,68,9595,9563,14557,14739
2020-03-22,TO,0,0,1,1,0,12,13,0,93,164,103,195
2020-03-23,AC,2,2,4,0,0,12,13,0,102,87,190,185
2020-03-23,AL,7,7,6,4,1,12,13,1,447,471,480,465
2020-03-23,AM,2,4,1,1,0,12,13,0,180,183,354,352
2020-03-23,AP,3,0,2,0,0,12,13,0,66,64,94,55
2020-03-23,BA,16,13,26,18,0,12,13,1,1896,1664,1264,1194
2020-03-23,CE,19,21,12,21,0,12,13,4,1079,1144,1523,1587
2020-03-23,DF,4,11,3,10,0,12,13,0,353,415,647,713
2020-03-23,ES,18,14,9,6,0,12,13,0,555,548,1010,1008
2020-03-23,GO,20,22,14,16,0,12,13,0,1046,1150,1310,1402
2020-03-23,MA,6,7,4,7,0,12,13,0,453,483,452,426
2020-03-23,MG,59,63,47,57,0,12,13,2,3581,3753,4236,4416
2020-03-23,MS,2,13,6,5,0,12,13,0,447,509,649,702
2020-03-23,MT,4,3,4,2,0,12,13,0,181,135,173,194
2020-03-23,PA,3,9,8,10,0,12,13,0,445,501,449,431
2020-03-23,PB,11,6,13,13,0,12,13,0,869,805,943,910
2020-03-23,PE,28,11,24,17,1,12,13,2,1620,1689,1644,1782
2020-03-23,PI,6,2,9,4,0,12,13,0,688,488,476,398
2020-03-23,PR,26,26,13,23,0,12,13,2,1556,1515,2236,2406
2020-03-23,RJ,55,60,29,40,2,12,13,6,2920,3054,4582,4913
2020-03-23,RN,11,4,9,6,1,12,13,1,369,379,660,631
2020-03-23,RO,1,3,2,5,0,12,13,0,179,205,200,244
2020-03-23,RR,2,0,0,0,0,12,13,0,33,50,70,91
2020-03-23,RS,27,45,24,36,0,12,13,0,2293,2353,2698,2827
2020-03-23,SC,20,20,14,14,1,12,13,1,1136,1026,1349,1367
2020-03-23,SE,2,6,5,3,0,12,13,0,335,348,350,405
2020-03-23,SP,193,207,122,139,21,12,13,89,9717,9702,14750,14946
2020-03-23,TO,3,2,2,4,0,12,13,0,95,168,106,197
2020-03-24,AC,4,1,0,2,0,13,13,0,102,89,194,186
2020-03-24,AL,12,9,11,5,0,13,13,1,458,476,492,474
2020-03-24,AM,3,1,1,4,0,13,13,0,181,187,357,353
2020-03-24,AP,0,0,2,1,0,13,13,0,68,65,94,55
2020-03-24,BA,20,7,23,20,0,13,13,1,1919,1684,1284,1201
2020-03-24,CE,26,19,22,11,4,13,13,8,1101,1155,1549,1606
2020-03-24,DF,8,13,5,8,1,13,13,1,358,423,655,726
2020-03-24,ES,12,12,2,10,0,13,13,0,557,558,1022,1020
2020-03-24,GO,18,14,19,12,0,13,13,0,1065,1162,1328,1416
2020-03-24,MA,5,4,6,9,0,13,13,0,459,492,457,430
2020-03-24,MG,55,70,37,39,1,13,13,3,3618,3792,4291,4486
2020-03-24,MS,10,15,6,7,0,13,13,0,453,516,659,717
2020-03-24,MT,5,2,2,1,0,13,13,0,183,136,178,196
2020-03-24,PA,8,7,4,4,0,13,13,0,449,505,457,438
2020-03-24,PB,12,14,6,11,0,13,13,0,875,816,955,924
2020-03-24,PE,29,25,19,17,0,13,13,2,1639,1706,1673,1807
2020-03-24,PI,9,4,12,4,1,13,13,1,700,492,485,402
2020-03-24,PR,22,27,11,20,0,13,13,2,1567,1535,2258,2433
2020-03-24,RJ,59,52,40,40,1,13,13,7,2960,3094,4641,4965
2020-03-24,RN,8,8,4,8,2,13,13,3,373,387,668,639
2020-03-24,RO,4,3,5,4,0,13,13,0,184,209,204,247
2020-03-24,RR,2,0,0,0,0,13,13,0,33,50,72,91
2020-03-24,RS,33,30,33,38,0,13,13,0,2326,2391,2731,2857
2020-03-24,SC,15,23,11,17,0,13,13,1,1147,1043,1364,1390
2020-03-24,SE,4,2,3,3,0,13,13,0,338,351,354,407
2020-03-24,SP,174,216,110,122,34,13,13,123,9827,9824,14924,15162
2020-03-24,TO,1,0,4,2,0,13,13,0,99,170,107,197
2020-03-25,AC,4,5,1,1,0,13,13,0,103,90,198,191
2020-03-25,AL,12,5,10,10,0,13,13,1,468,486,504,479
2020-03-25,AM,5,4,4,2,0,13,13,0,185,189,362,357
2020-03-25,AP,2,2,1,1,0,13,13,0,69,66,96,57
2020-03-25,BA,13,15,23,20,0,13,13,1,1942,1704,1297,1216
2020-03-25,CE,23,19,21,12,3,13,13,11,1122,1167,1572,1625
2020-03-25,DF,10,5,4,6,0,13,13,1,362,429,665,731
2020-03-25,ES,18,15,5,4,0,13,13,0,562,562,1040,1035
2020-03-25,GO,23,24,14,12,0,13,13,0,1079,1174,1351,1440
2020-03-25,MA,5,7,9,5,0,13,13,0,468,497,462,437
2020-03-25,MG,48,62,37,42,2,13,13,5,3655,3834,4339,4548
2020-03-25,MS,10,7,10,6,0,13,13,0,463,522,669,724
2020-03-25,MT,3,5,2,1,0,13,13,0,185,137,181,201
2020-03-25,PA,5,3,11,7,0,13,13,0,460,512,462,441
2020-03-25,PB,15,16,9,6,0,13,13,0,884,822,970,940
2020-03-25,PE,27,15,20,23,1,13,13,3,1659,1729,1700,1822
2020-03-25,PI,6,5,4,3,0,13,13,1,704,495,491,407
2020-03-25,PR,30,29,17,17,0,13,13,2,1584,1552,2288,2462
2020-03-25,RJ,62,69,40,36,5,13,13,12,3000,3130,4703,5034
2020-03-25,RN,11,10,4,3,0,13,13,3,377,390,679,649
2020-03-25,RO,3,7,3,2,1,13,13,1,187,211,207,254
2020-03-25,RR,1,0,0,1,0,13,13,0,33,51,73,91
2020-03-25,RS,33,41,14,25,0,13,13,0,2340,2416,2764,2898
2020-03-25,SC,21,22,21,13,1,13,13,2,1168,1056,1385,1412
2020-03-25,SE,0,2,5,4,0,13,13,0,343,355,354,409
2020-03-25,SP,185,211,122,133,27,13,13,150,9949,9957,15109,15373
2020-03-25,TO,1,3,0,1,0,13,13,0,99,171,108,200
2020-03-26,AC,2,2,0,1,0,13,13,0,103,91,200,193
2020-03-26,AL,9,5,3,9,0,13,13,1,471,495,513,484
2020-03-26,AM,3,6,0,1,0,13,13,0,185,190,365,363
2020-03-26,AP,1,0,1,0,0,13,13,0,70,66,97,57
2020-03-26,BA,12,13,25,17,0,13,13,1,1967,1721,1309,1229
2020-03-26,CE,15,29,18,18,1,13,13,12,1140,1185,1587,1654
2020-03-26,DF,8,6,6,2,2,13,13,3,368,431,673,737
2020-03-26,ES,16,16,6,3,0,13,13,0,568,565,1056,1051
2020-03-26,GO,16,12,20,3,0,13,13,0,1099,1177,1367,1452
2020-03-26,MA,4,4,8,6,0,13,13,0,476,503,466,441
2020-03-26,MG,51,60,41,39,2,13,13,7,3696,3873,4390,4608
2020-03-26,MS,9,6,7,8,0,13,13,0,470,530,678,730
2020-03-26,MT,2,1,6,1,0,13,13,0,191,138,183,202
2020-03-26,PA,6,4,7,3,0,13,13,0,467,515,468,445
2020-03-26,PB,7,7,12,13,0,13,13,0,896,835,977,947
2020-03-26,PE,28,23,32,14,2,13,13,5,1691,1743,1728,1845
2020-03-26,PI,11,5,4,8,0,13,13,1,708,503,502,412
2020-03-26,PR,19,43,21,28,0,13,13,2,1605,1580,2307,2505
2020-03-26,RJ,56,59,37,48,5,13,13,17,3037,3178,4759,5093
2020-03-26,RN,5,15,1,3,0,13,13,3,378,393,684,664
2020-03-26,RO,3,1,0,3,0,13,13,1,187,214,210,255
2020-03-26,RR,0,3,1,1,0,13,13,0,34,52,73,94
2020-03-26,RS,29,28,24,24,0,13,13,0,2364,2440,2793,2926
2020-03-26,SC,25,19,18,10,0,13,13,2,1186,1066,1410,1431
2020-03-26,SE,7,6,6,5,0,13,13,0,349,360,361,415
2020-03-26,SP,182,177,129,136,46,13,13,196,10078,10093,15291,15550
2020-03-26,TO,1,2,2,1,0,13,13,0,101,172,109,202
2020-03-27,AC,2,4,1,0,0,13,13,0,104,91,202,197
2020-03-27,AL,7,9,7,3,0,13,13,1,478,498,520,493
2020-03-27,AM,3,3,3,3,0,13,13,0,188,193,368,366
2020-03-27,AP,1,0,0,0,0,13,13,0,70,66,98,57
2020-03-27,BA,16,18,22,18,1,13,13,2,1989,1739,1325,1247
2020-03-27,CE,19,18,21,11,1,13,13,13,1161,1196,1606,1672
2020-03-27,DF,6,12,2,10,2,13,13,5,370,441,679,749
2020-03-27,ES,11,14,4,10,0,13,13,0,572,575,1067,1065
2020-03-27,GO,24,23,13,10,2,13,13,2,1112,1187,1391,1475
2020-03-27,MA,6,3,6,2,0,13,13,0,482,505,472,444
2020-03-27,MG,46,54,40,36,3,13,13,10,3736,3909,4436,4662
2020-03-27,MS,6,10,10,7,0,13,13,0,480,537,684,740
2020-03-27,MT,5,2,6,0,0,13,13,0,197,138,188,204
2020-03-27,PA,10,0,4,4,0,13,13,0,471,519,478,445
2020-03-27,PB,13,12,9,10,0,13,13,0,905,845,990,959
2020-03-27,PE,26,24,20,16,1,13,13,6,1711,1759,1754,1869
2020-03-27,PI,3,2,6,8,1,13,13,2,714,511,505,414
2020-03-27,PR,28,40,26,22,0,13,13,2,1631,1602,2335,2545
2020-03-27,RJ,47,48,27,43,5,13,13,22,3064,3221,4806,5141
2020-03-27,RN,11,8,6,5,1,13,13,4,384,398,695,672
2020-03-27,RO,3,3,4,0,0,13,13,1,191,214,213,258
2020-03-27,RR,0,1,0,0,0,13,13,0,34,52,73,95
2020-03-27,RS,34,33,33,34,0,13,13,0,2397,2474,2827,2959
2020-03-27,SC,11,14,15,12,0,13,13,2,1201,1078,1421,1445
2020-03-27,SE,4,4,4,3,0,13,13,0,353,363,365,419
2020-03-27,SP,182,192,107,156,38,13,13,234,10185,10249,15473,15742
2020-03-27,TO,1,1,0,1,0,13,13,0,101,173,110,203
2020-03-28,AC,2,1,2,0,0,13,13,0,106,91,204,198
2020-03-28,AL,10,4,7,4,0,13,13,1,485,502,530,497
2020-03-28,AM,3,6,3,5,0,13,13,0,191,198,371,372
2020-03-28,AP,1,2,2,1,0,13,13,0,72,67,99,59
2020-03-28,BA,12,8,27,16,0,13,13,2,2016,1755,1337,1255
2020-03-28,CE,18,17,13,15,3,13,13,16,1174,1211,1624,1689
2020-03-28,DF,6,9,4,4,0,13,13,5,374,445,685,758
2020-03-28,ES,16,14,4,3,0,13,13,0,576,578,1083,1079
2020-03-28,GO,23,19,14,15,1,13,13,3,1126,1202,1414,1494
2020-03-28,MA,8,5,9,4,0,13,13,0,491,509,480,449
2020-03-28,MG,53,48,35,37,2,13,13,12,3771,3946,4489,4710
2020-03-28,MS,4,5,4,7,0,13,13,0,484,544,688,745
2020-03-28,MT,2,0,3,0,0,13,13,0,200,138,190,204
2020-03-28,PA,5,3,6,5,0,13,13,0,477,524,483,448
2020-03-28,PB,12,12,8,5,0,13,13,0,913,850,1002,971
2020-03-28,PE,17,21,19,18,0,13,13,6,1730,1777,1771,1890
2020-03-28,PI,9,2,10,4,0,13,13,2,724,515,514,416
2020-03-28,PR,27,36,15,17,0,13,13,2,1646,1619,2362,2581
2020-03-28,RJ,42,61,32,40,7,13,13,29,3096,3261,4848,5202
2020-03-28,RN,13,7,4,9,1,13,13,5,388,407,708,679
2020-03-28,RO,1,3,0,4,0,13,13,1,191,218,214,261
2020-03-28,RR,2,0,0,1,0,13,13,0,34,53,75,95
2020-03-28,RS,37,38,29,31,0,13,13,0,2426,2505,2864,2997
2020-03-28,SC,16,17,13,14,0,13,13,2,1214,1092,1437,1462
2020-03-28,SE,2,3,2,1,0,13,13,0,355,364,367,422
2020-03-28,SP,169,183,112,155,52,13,13,286,10297,10404,15642,15925
2020-03-28,TO,0,1,1,2,0,13,13,0,102,175,110,204
2020-03-29,AC,2,3,1,0,0,13,14,0,107,91,206,201
2020-03-29,AL,7,5,7,4,0,13,14,1,492,506,537,502
2020-03-29,AM,0,3,3,3,0,13,14,0,194,201,371,375
2020-03-29,AP,0,0,1,0,0,13,14,0,73,67,99,59
2020-03-29,BA,17,18,20,8,0,13,14,2,2036,1763,1354,1273
2020-03-29,CE,28,25,19,13,3,13,14,19,1193,1224,1652,1714
2020-03-29,DF,6,10,2,6,2,13,14,7,376,451,691,768
2020-03-29,ES,14,18,11,8,0,13,14,0,587,586,1097,1097
2020-03-29,GO,16,26,12,21,1,13,14,4,1138,1223,1430,1520
2020-03-29,MA,3,4,7,4,0,13,14,0,498,513,483,453
2020-03-29,MG,50,62,49,43,5,13,14,17,3820,3989,4539,4772
2020-03-29,MS,9,5,7,2,0,13,14,0,491,546,697,750
2020-03-29,MT,1,1,1,2,0,13,14,0,201,140,191,205
2020-03-29,PA,5,5,7,7,0,13,14,0,484,531,488,453
2020-03-29,PB,10,5,12,9,0,13,14,0,925,859,1012,976
2020-03-29,PE,25,22,25,18,1,13,14,7,1755,1795,1796,1912
2020-03-29,PI,5,3,6,6,0,13,14,2,730,521,519,419
2020-03-29,PR,28,21,24,20,0,13,14,2,1670,1639,2390,2602
2020-03-29,RJ,52,49,35,53,4,13,14,33,3131,3314,4900,5251
2020-03-29,RN,10,8,6,6,0,13,14,5,394,413,718,687
2020-03-29,RO,1,3,1,2,1,13,14,2,192,220,215,264
2020-03-29,RR,2,0,0,0,0,13,14,0,34,53,77,95
2020-03-29,RS,33,38,37,30,1,13,14,1,2463,2535,2897,3035
2020-03-29,SC,17,14,11,11,0,13,14,2,1225,1103,1454,1476
2020-03-29,SE,5,6,7,3,0,13,14,0,362,367,372,428
2020-03-29,SP,169,178,126,152,46,13,14,332,10423,10556,15811,16103
2020-03-29,TO,2,3,1,0,0,13,14,0,103,175,112,207
2020-03-30,AC,2,3,0,0,0,13,14,0,107,91,208,204
2020-03-30,AL,7,11,10,10,1,13,14,2,502,516,544,513
2020-03-30,AM,0,9,0,3,1,13,14,1,194,204,371,384
2020-03-30,AP,1,0,0,0,0,13,14,0,73,67,100,59
2020-03-30,BA,16,14,26,15,1,13,14,3,2062,1778,1370,1287
2020-03-30,CE,20,14,15,14,3,13,14,22,1208,1238,1672,1728
2020-03-30,DF,4,7,3,4,2,13,14,9,379,455,695,775
2020-03-30,ES,9,12,3,6,0,13,14,0,590,592,1106,1109
2020-03-30,GO,17,12,12,21,2,13,14,6,1150,1244,1447,1532
2020-03-30,MA,10,8,4,3,0,13,14,0,502,516,493,461
2020-03-30,MG,58,50,54,58,3,13,14,20,3874,4047,4597,4822
2020-03-30,MS,9,16,6,9,0,13,14,0,497,555,706,766
2020-03-30,MT,3,9,3,9,0,13,14,0,204,149,194,214
2020-03-30,PA,2,3,6,3,0,13,14,0,490,534,490,456
2020-03-30,PB,16,9,17,16,1,13,14,1,942,875,1028,985
2020-03-30,PE,25,11,17,30,1,13,14,8,1772,1825,1821,1923
2020-03-30,PI,8,4,3,2,0,13,14,2,733,523,527,423
2020-03-30,PR,34,26,37,17,1,13,14,3,1707,1656,2424,2628
2020-03-30,RJ,58,66,39,37,11,13,14,44,3170,3351,4958,5317
2020-03-30,RN,8,9,2,6,0,13,14,5,396,419,726,696
2020-03-30,RO,1,1,2,2,0,13,14,2,194,222,216,265
2020-03-30,RR,0,1,1,0,0,13,14,0,35,53,77,96
2020-03-30,RS,46,35,32,29,3,13,14,4,2495,2564,2943,3070
2020-03-30,SC,16,11,10,11,1,13,14,3,1235,1114,1470,1487
2020-03-30,SE,6,5,6,7,0,13,14,0,368,374,378,433
2020-03-30,SP,175,184,109,133,62,13,14,394,10532,10689,15986,16287
2020-03-30,TO,1,2,1,3,0,13,14,0,104,178,113,209
2020-03-31,AC,4,1,2,1,0,14,14,0,109,92,212,205
2020-03-31,AL,6,3,9,2,0,14,14,2,511,518,550,516
2020-03-31,AM,3,6,1,2,0,14,14,1,195,206,374,390
2020-03-31,AP,2,0,0,0,0,14,14,0,73,67,102,59
2020-03-31,BA,18,11,18,20,0,14,14,3,2080,1798,1388,1298
2020-03-31,CE,31,19,22,17,9,14,14,31,1230,1255,1703,1747
2020-03-31,DF,8,14,5,11,4,14,14,13,384,466,703,789
2020-03-31,ES,12,16,6,8,0,14,14,0,596,600,1118,1125
2020-03-31,GO,20,11,13,6,2,14,14,8,1163,1250,1467,1543
2020-03-31,MA,10,5,5,5,0,14,14,0,507,521,503,466
2020-03-31,MG,54,61,51,41,3,14,14,23,3925,4088,4651,4883
2020-03-31,MS,10,14,7,1,0,14,14,0,504,556,716,780
2020-03-31,MT,0,1,2,3,0,14,14,0,206,152,194,215
2020-03-31,PA,8,2,8,6,0,14,14,0,498,540,498,458
2020-03-31,PB,11,8,7,7,1,14,14,2,949,882,1039,993
2020-03-31,PE,23,13,19,16,0,14,14,8,1791,1841,1844,1936
2020-03-31,PI,3,5,8,5,0,14,14,2,741,528,530,428
2020-03-31,PR,31,35,17,19,2,14,14,5,1724,1675,2455,2663
2020-03-31,RJ,78,65,34,43,18,14,14,62,3204,3394,5036,5382
2020-03-31,RN,7,10,10,2,0,14,14,5,406,421,733,706
2020-03-31,RO,3,3,2,1,0,14,14,2,196,223,219,268
2020-03-31,RR,0,3,0,0,0,14,14,0,35,53,77,99
2020-03-31,RS,32,34,28,30,2,14,14,6,2523,2594,2975,3104
2020-03-31,SC,21,12,18,8,2,14,14,5,1253,1122,1491,1499
2020-03-31,SE,4,10,1,7,0,14,14,0,369,381,382,443
2020-03-31,SP,171,193,123,183,43,14,14,437,10655,10872,16157,16480
2020-03-31,TO,2,2,6,0,0,14,14,0,110,178,115,211
2020-04-01,AC,4,1,1,1,0,14,14,0,110,93,216,206
2020-04-01,AL,5,7,7,10,1,14,14,3,518,528,555,523
2020-04-01,AM,0,5,2,3,1,14,14,2,197,209,374,395
2020-04-01,AP,3,0,1,0,0,14,14,0,74,67,105,59
2020-04-01,BA,12,12,20,21,2,14,14,5,2100,1819,1400,1310
2020-04-01,CE,25,24,14,14,4,14,14,35,1244,1269,1728,1771
2020-04-01,DF,8,10,5,7,1,14,14,14,389,473,711,799
2020-04-01,ES,14,10,5,12,3,14,14,3,601,612,1132,1135
2020-04-01,GO,23,15,16,11,1,14,14,9,1179,1261,1490,1558
2020-04-01,MA,7,5,4,4,0,14,14,0,511,525,510,471
2020-04-01,MG,56,48,49,44,7,14,14,30,3974,4132,4707,4931
2020-04-01,MS,10,12,9,7,1,14,14,1,513,563,726,792
2020-04-01,MT,5,5,5,2,0,14,14,0,211,154,199,220
2020-04-01,PA,3,4,8,5,0,14,14,0,506,545,501,462
2020-04-01,PB,18,9,13,4,1,14,14,3,962,886,1057,1002
